Source;Type;Target;Weight
GospodinSVesom;Undirected;VtorojGospodin;1
OdinChinovnik;Undirected;TozhesvetskijChelovekPoplotnee;1
KnjazN;Undirected;Odin;1
GospodinB;Undirected;OchenSkromnoOdetyjChelov;1
DamaSrednegoSveta;Undirected;Kupets;1
GospodinBezzabotnyjNaschetliteratury;Undirected;MuzhchinaVMundire;1
MuzhchinaVMundire;Undirected;Pervyj;1
GospodinDobrodushnogoSvojstva;Undirected;MuzhVtorojDamy;1
ChinovnikRazgovorchivogoSvojstva;Undirected;OdinIzNaroda;1
GospodinDobrodushnogoSvojstva;Undirected;KnjazN;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;NeizvestnoKakojChelovek;1
Pervyj;Undirected;Vtoroj;1
GospodinOtritsatelnogoSvojstva;Undirected;VtorajaDama;1
GolosVOdnomkontseTolpy;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GospodinSVesom;Undirected;Tretij;1
DamaSrednegoSveta;Undirected;SvetskajaDama;1
OdinIzNaroda;Undirected;Vtoroj;1
DobrodushnyjChinovnik;Undirected;Kupets;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;Tretij;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinHladnokrovnogoSvojstva;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinA;Undirected;KrasivyjiPlotnyjGospodin;1
GolosIzTolpy;Undirected;GospodinSDrugojStoronyGruppy;1
GospodinHladnokrovnyj;Undirected;Kupets;1
EscheLiterator;Undirected;NeznakomyjSosed;1
Chinovniksrednihlet;Undirected;OdinIzGospod;1
ChinovnikVazhnojNaruzhnosti;Undirected;GospodinHladnokrovnogoSvojstva;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;OchenSkromnoOdetyjChelovek;1
EscheLiterator;Undirected;NomerOdin;1
MolodenkijChinovnik;Undirected;Neznakomets;1
GolosKuptsa;Undirected;Kupets;1
GospodinVShineli;Undirected;MolodajaDama;1
DamaSrednegoSveta;Undirected;OtstavshijChinovnik;1
GospodinpolozhitelnogoSvojstva;Undirected;KrasivyjiPlotnyjGospodin;1
GospodinSVesom;Undirected;MuzhPervojDamy;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Pjatyj;1
GospodinDobrodushnyj;Undirected;GospodinVShineli;1
Chetvertyj;Undirected;GospodinB;1
Drugoj;Undirected;GolosIzTolpy;1
GolosKuptsa;Undirected;Vtoroj;1
GolosVDrugomKontse;Undirected;Neznakomets;1
ChinovnikVazhnojNaruzhnosti;Undirected;GospodinP;1
GospodinHladnokrovnogoSvojstva;Undirected;NomerOdin;1
GospodinA;Undirected;GospodinNeskolkobezzabotnyjNaschetliteratury;1
Statskij;Undirected;VtorajaDama;1
GolosVDrugomKontse;Undirected;GospodaHoroshoOdetye;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;OchenSkromnoOdetyjChelov;1
NomerDva;Undirected;SvetskajaDama;1
GolosVNarode;Undirected;GospodinSVesom;1
KrasivyjiPlotnyjGospodin;Undirected;TozhesvetskijChelovekPoplotnee;1
Muzhchinavofrake;Undirected;VtorojGospodin;1
Pjatyj;Undirected;odnabekesha;1
GospodinV;Undirected;Sinijarmjak;1
Drugoj;Undirected;GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GolosVDrugomKontse;1
DamaSrednegoSveta;Undirected;NomerDva;1
OchenSkromnoOdetyjChelov;Undirected;Tretij;1
ChinovnikRazgovorchivogoSvojstva;Undirected;GospodinBezzabotnyjNaschetliteratury;1
GolosVDrugomKontse;Undirected;MolodenkijChinovnik;1
GolosVNarode;Undirected;GospodinHladnokrovnyj;1
GolosVDrugomKontse;Undirected;MuzhVtorojDamy;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;Muzh;1
GospodinDobrodushnogoSvojstva;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
TozhesvetskijChelovekPoplotnee;Undirected;TretijGospodin;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;OdinChinovnik;1
Chetvertyj;Undirected;GospodinpolozhitelnogoSvojstva;1
MolodenkijChinovnik;Undirected;Tretij;1
Avtor;Undirected;DrugajaBekesha;1
GospodinDobrodushnogoSvojstva;Undirected;GospodinP;1
ChinovnikVazhnojNaruzhnosti;Undirected;GolosIzTolpy;1
GospodinP;Undirected;Pjatyj;1
EscheLiterator;Undirected;Statskij;1
OdinIzNaroda;Undirected;Voennyj;1
GolosVDrugomKontse;Undirected;NomerDva;1
ChinovnikVazhnojNaruzhnosti;Undirected;OchenSkromnoOdetyjChelov;1
GospodinpolozhitelnogoSvojstva;Undirected;Odinizdvuhzritelej;1
GospodaHoroshoOdetye;Undirected;GospodinDobrodushnogoSvojstva;1
MuzhVtorojDamy;Undirected;VtorojGospodin;1
NeznakomyjSosed;Undirected;SvetskajaDama;1
Drugoj;Undirected;NeizvestnoKakojChelovek;1
NeznakomyjSosed;Undirected;Pjatyj;1
MuzhPervojDamy;Undirected;Statskij;1
PervajaDama;Undirected;Vtoroj;1
GospodinV;Undirected;MolodenkijChinovnik;1
DobrodushnyjChinovnik;Undirected;GospodinDobrodushnogoSvojstva;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;MuzhPervojDamy;1
KnjazN;Undirected;ProstoVral;1
GospodinDobrodushnyj;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinDobrodushnogoSvojstva;Undirected;GospodinSVesom;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;Voennyj;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;Muzh;1
GolosKuptsa;Undirected;VtorojGospodin;1
GospodinpolozhitelnogoSvojstva;Undirected;MolodenkijChinovnik;1
GospodinN;Undirected;GospodinpolozhitelnogoSvojstva;1
GospodinVShineli;Undirected;Literator;1
DrugojChinovnik;Undirected;GospodaHoroshoOdetye;1
MuzhchinaVMundire;Undirected;odnabekesha;1
GospodinDobrodushnogoSvojstva;Undirected;Odinizdvuhzritelej;1
OchenSkromnoOdetyjChelov;Undirected;TozhesvetskijChelovekPoplotnee;1
GospodinHladnokrovnyj;Undirected;VtorajaDama;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;GospodinV;1
GolosKuptsa;Undirected;OtstavshijChinovnik;1
GospodinV;Undirected;Ofitser;1
AvtorPesy;Undirected;OdinIzGospod;1
OdinChinovnik;Undirected;Sinijarmjak;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;ProstoVral;1
DrugajaBekesha;Undirected;EscheLiterator;1
MuzhchinaVMundire;Undirected;Muzhchinavofrake;1
Literator;Undirected;Pjatyj;1
GolosVOdnomkontseTolpy;Undirected;GospodinA;1
GospodinV;Undirected;Odinizdvuhzritelej;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;MuzhchinaVMundire;1
GolosVOdnomkontseTolpy;Undirected;OchenSkromnoOdetyjChelovek;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;OchenSkromnoOdetyjChelov;1
MolodenkijChinovnik;Undirected;MuzhVtorojDamy;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;1
DamaSrednegoSveta;Undirected;NeizvestnoKakojChelovek;1
AvtorPesy;Undirected;GospodinNeskolkobezzabotnyjNaschetliteratury;1
GolosDrugogoChinovnikaIzTolpy;Undirected;odnabekesha;1
EscheLiterator;Undirected;NomerDva;1
Neznakomets;Undirected;OdinIzGospod;1
GospodinHladnokrovnyj;Undirected;TretijGospodin;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;MolodenkijChinovnik;1
OtstavshijChinovnik;Undirected;RaznyeGolosa;1
AvtorPesy;Undirected;GospodinN;1
GospodinB;Undirected;Ofitser;1
DobrodushnyjChinovnik;Undirected;NomerDva;1
DrugajaBekesha;Undirected;GospodinpolozhitelnogoSvojstva;1
