Source;Type;Target;Weight
Aleksej;Undirected;TretijJunker;1
Myshlaevskij;Undirected;Studzinskij;4
Maksim;Undirected;PervyjJunker;1
Shervinskij;Undirected;Vrach;1
Myshlaevskij;Undirected;Talberg;2
Studzinskij;Undirected;VtorojJunker;1
PervyjOfitser;Undirected;VtorojJunker;1
Galanba;Undirected;Kirpatyj;2
Kirpatyj;Undirected;PervyjJunker;1
PervyjJunker;Undirected;PervyjOfitser;1
Elena;Undirected;Shervinskij;3
