Source;Type;Target;Weight
Knjaz;Undirected;Svat;1
Druzhko;Undirected;Konjushij;1
Devushki;Undirected;Hor;1
Devushki;Undirected;Odingolos;1
Knjaginja;Undirected;Lovchij;1
Knjaz;Undirected;doch-rusalka;1
Doch-rusalka;Undirected;Knjaz;2
Druzhko;Undirected;Svaha;1
Drugaja;Undirected;Melnik;1
Drugaja;Undirected;Odna;1
Knjaz;Undirected;Rusalki;1
Konjushij;Undirected;Odingolos;1
Devushki;Undirected;Druzhko;1
Devushki;Undirected;Knjaz;1
Knjaginja;Undirected;Mamka;1
Svaha;Undirected;Svat;1
Gost;Undirected;Svaha;1
Lovchij;Undirected;Odna;1
Gost;Undirected;Svat;1
Knjaz;Undirected;Svaha;1
Rusalochka;Undirected;doch-rusalka;1
Gost;Undirected;Konjushij;1
Hor;Undirected;Odingolos;1
Knjaz;Undirected;Lovchij;1
Hor;Undirected;Svat;1
Konjushij;Undirected;Svat;1
Gost;Undirected;Odingolos;1
Melnik;Undirected;Odna;1
Gost;Undirected;Hor;1
Drugaja;Undirected;Rusalki;1
Odingolos;Undirected;Svat;1
Doch-rusalka;Undirected;Rusalochka;1
Melnik;Undirected;Rusalki;1
Knjaz;Undirected;Melnik;2
Gost;Undirected;Knjaz;1
Devushki;Undirected;Konjushij;1
Doch-rusalka;Undirected;Melnik;1
Druzhko;Undirected;Gost;1
Devushki;Undirected;Svaha;1
Druzhko;Undirected;Svat;1
Hor;Undirected;Svaha;1
Knjaz;Undirected;Konjushij;1
Druzhko;Undirected;Odingolos;1
Knjaz;Undirected;Rusalochka;1
Knjaz;Undirected;Odingolos;1
Odingolos;Undirected;Svaha;1
Druzhko;Undirected;Knjaz;1
Odna;Undirected;Rusalki;1
Druzhko;Undirected;Hor;1
Lovchij;Undirected;Melnik;1
Knjaz;Undirected;Odna;1
Drugaja;Undirected;Knjaz;1
Drugaja;Undirected;Lovchij;1
Lovchij;Undirected;Rusalki;1
Konjushij;Undirected;Svaha;1
Devushki;Undirected;Gost;1
Hor;Undirected;Knjaz;1
Lovchij;Undirected;Mamka;1
Doch-rusalka;Undirected;doch-rusalka;1
Hor;Undirected;Konjushij;1
Devushki;Undirected;Svat;1
