Source;Target;Weight
Atsem;Elvira;5
Elvira;HorMuzhchin;1
Elvira;Tsimara;3
Atsem;Gusman;8
Elvira;HorZhenschin;1
HorMuzhchin;HorZhenschin;1
Atsem;Tsimara;5
Gusman;Hor;2
Ferdinand;Tsimara;1
Elvira;Folet;2
Ferdinand;Gusman;1
Folet;Tsimara;6
Elvira;Gusman;3
Atsem;Folet;8
Folet;Hor;2
Elvira;Hor;1
Atsem;Hor;2
Folet;Soreta;9
Folet;Gusman;11
Gusman;Soreta;5
Atsem;Soreta;5
Soreta;Tsimara;6
Atsem;HorZhenschin;1
Atsem;HorMuzhchin;1
Gusman;Tsimara;7
Elvira;Soreta;2
