Source;Target;Weight
Apollon;Stupendev;3
DarjaIvanovna;Stupendev;13
DarjaIvanovna;GrafLjubin;9
Apollon;DarjaIvanovna;1
GrafLjubin;Vasilevna;1
GrafLjubin;Stupendev;6
Apollon;Vasilevna;1
DarjaIvanovna;Vasilevna;3
Apollon;Misha;1
DarjaIvanovna;Misha;9
Lakej;Stupendev;1
Stupendev;Vasilevna;3
Apollon;GrafLjubin;1
GrafLjubin;Misha;3
Misha;Stupendev;7
DarjaIvanovna;Lakej;1
Misha;Vasilevna;1
