Source;Target;Weight
KnjazZvezdich;Mnogie;1
Dama_Bal;VtorojjGost_Bal;1
PervyjjIgrok_VyhodVtoroj;TretijjPonter_VyhodVtoroj;1
Bankomet;VtorojjPonter_VyhodPervyj;1
Arbenin;PervyjjPonter_VyhodVtoroj;1
ChetvertyjjGost_Bal;Mnogie;1
PervyjjGost_Bal;PjatyjjGost_Bal;1
Dama_drugoj;Petkov;1
ChetvertyjjPonter_VyhodVtoroj;PervyjjPonter_VyhodVtoroj;1
PervyjjGost_Bal;ShestojjGost_Bal;1
Arbenin;VtorojjGost;1
PervyjjPonter_VyhodVtoroj;Shprih;1
Dama;Nina;1
Dama;Hozjajka;1
Arbenin;Hozjain_N;2
Arbenin;Doktor;1
Mnogie;ShestojjGost_Bal;1
PjatyjjPonter_VyhodVtoroj;VtorojjIgrok_VyhodVtoroj;1
PjatyjjPonter_VyhodVtoroj;TretijjPonter_VyhodVtoroj;1
Dama_drugoj;Nina;1
PervyjjPonter_VyhodVtoroj;PjatyjjPonter_VyhodVtoroj;1
Dama_Bal;TretijjGost_Bal;1
Doktor;Starik;1
PjatyjjGost_Bal;TretijjGost_Bal;1
Dama_Bal;KnjazZvezdich;1
ChetvertyjjGost_Bal;Hozjajka;1
Arbenin;Shprih;3
Dama_ma_tante;Plemjannitsa;1
Hozjajka;Petkov;1
Arbenin;Sluzhanka;1
Arbenin;Sluga_Arbenina;3
Hozjajka;Nina;2
ChetvertyjjPonter_VyhodVtoroj;Shprih;1
Shprih;TretijjPonter_VyhodVtoroj;1
Dama;Petkov;1
PervyjjPonter_VyhodVtoroj;VtorojjIgrok_VyhodVtoroj;1
Mnogie;TretijjGost_Bal;1
Arbenin;Igroki_VyhodVtoroj;1
TretijjPonter_VyhodVtoroj;VtorojjIgrok_VyhodVtoroj;1
Igroki_VyhodVtoroj;PervyjjIgrok_VyhodVtoroj;1
Mnogie;PjatyjjGost_Bal;1
Arbenin;Baronessa;1
PjatyjjGost_Bal;VtorojjGost_Bal;1
ShestojjGost_Bal;VtorojjGost_Bal;1
Baronessa;Chinovnik;1
Dama_Bal;Nina;1
Dama_Bal;PjatyjjGost_Bal;1
PervyjjIgrok_VyhodVtoroj;VtorojjIgrok_VyhodVtoroj;1
Baronessa;Shprih;1
TretijjGost;VtorojjGost;1
Igroki_VyhodVtoroj;Shprih;1
PervyjjPonter_VyhodPervyj;VtorojjPonter_VyhodPervyj;1
Nina;TretijjGost;1
KnjazZvezdich;Nina;3
KnjazZvezdich;Shprih;2
Hozjajka;Mnogie;1
Igroki_VyhodVtoroj;TretijjPonter_VyhodVtoroj;1
PervyjjIgrok_VyhodVtoroj;PervyjjPonter_VyhodVtoroj;1
Arbenin;Nina;6
PervyjjIgrok_VyhodTretij;Sluga_VyhodTretij;1
Arbenin;Ivan;1
Arbenin;VtorojjIgrok_VyhodVtoroj;1
ChetvertyjjGost_Bal;ShestojjGost_Bal;1
KnjazZvezdich;VtorojjPonter_VyhodPervyj;1
Bankomet;Shprih;1
Igroki_VyhodVtoroj;KnjazZvezdich;1
KnjazZvezdich;PervyjjPonter_VyhodPervyj;1
ChetvertyjjPonter_VyhodVtoroj;PervyjjIgrok_VyhodVtoroj;1
KnjazZvezdich;PjatyjjPonter_VyhodVtoroj;1
PervyjjPonter_VyhodPervyj;TretijjPonter_VyhodPervyj;1
Hozjain;Shprih;1
Kazarin;Shprih;3
Nina;ShestojjGost_Bal;1
Nina;Sluga_Arbenina;1
PervyjjIgrok_VyhodVtoroj;Shprih;1
ChetvertyjjGost_Bal;KnjazZvezdich;1
Kazarin;Sluga_Arbenina;1
ChetvertyjjGost_Bal;VtorojjGost_Bal;1
Igroki_VyhodVtoroj;Kazarin;1
KnjazZvezdich;TretijjGost_Bal;1
ShestojjGost_Bal;TretijjGost_Bal;1
Hozjain;VtorojjIgrok_VyhodTretij;1
KnjazZvezdich;VtorojjIgrok_VyhodVtoroj;1
PjatyjjGost_Bal;ShestojjGost_Bal;1
TretijjGost_Bal;VtorojjGost_Bal;1
Igroki_VyhodVtoroj;PervyjjPonter_VyhodVtoroj;1
KnjazZvezdich;PjatyjjGost_Bal;1
Nina;Sluzhanka;1
PervyjjIgrok_VyhodVtoroj;PjatyjjPonter_VyhodVtoroj;1
ChetvertyjjPonter_VyhodVtoroj;VtorojjIgrok_VyhodVtoroj;1
Shprih;VtorojjIgrok_VyhodTretij;1
Maska_Neizvestnyj;Nina;1
PervyjjIgrok_VyhodTretij;Shprih;1
ChetvertyjjGost_Bal;TretijjGost_Bal;1
Nina;VtorojjGost_Bal;1
Dama_Bal;PervyjjGost_Bal;1
ChetvertyjjGost_Bal;Nina;1
Hozjajka;PjatyjjGost_Bal;1
Arbenin;PervyjjIgrok_VyhodVtoroj;1
KnjazZvezdich;PervyjjGost_Bal;1
Doktor;KnjazZvezdich;1
Kazarin;PervyjjIgrok_VyhodVtoroj;1
ChetvertyjjPonter_VyhodVtoroj;Kazarin;1
Hozjain_N;KnjazZvezdich;1
Shprih;TretijjPonter_VyhodPervyj;1
KnjazZvezdich;PervyjjIgrok_VyhodVtoroj;1
Hozjajka;ShestojjGost_Bal;1
Arbenin;TretijjPonter_VyhodVtoroj;1
Hozjajka;TretijjGost_Bal;1
Shprih;VtorojjPonter_VyhodPervyj;1
Shprih;VtorojjIgrok_VyhodVtoroj;1
ChetvertyjjPonter_VyhodPervyj;TretijjPonter_VyhodPervyj;1
Bankomet;PervyjjPonter_VyhodPervyj;1
Maska_Neizvestnyj;TretijjGost;1
KnjazZvezdich;VtorojjGost_Bal;1
Arbenin;PjatyjjPonter_VyhodVtoroj;1
Gost;Nina;1
Arbenin;KnjazZvezdich;5
ChetvertyjjPonter_VyhodVtoroj;Igroki_VyhodVtoroj;1
Doktor;Maska_Neizvestnyj;1
Arbenin;Maska_Neizvestnyj;3
Kazarin;KnjazZvezdich;2
KnjazZvezdich;Maska_Neizvestnyj;3
Hozjain;PervyjjIgrok_VyhodTretij;1
Mnogie;PervyjjGost_Bal;1
Maska_Neizvestnyj;VtorojjGost;1
PervyjjGost_Bal;VtorojjGost_Bal;1
ChetvertyjjPonter_VyhodPervyj;Shprih;1
Arbenin;Gost;1
Kazarin;VtorojjIgrok_VyhodVtoroj;1
Dama_Bal;ShestojjGost_Bal;1
PjatyjjPonter_VyhodVtoroj;Shprih;1
Dama_Bal;Mnogie;1
Kazarin;PjatyjjPonter_VyhodVtoroj;1
