Source;Target;Weight
Folet;Tsimara;6
Ferdinand;Tsimara;1
Folet;Gusman;11
HorMuzhchin;HorZhenschin;1
Gusman;Soreta;5
Elvira;Gusman;3
Folet;Soreta;9
Atsem;Hor;2
Soreta;Tsimara;6
Atsem;HorZhenschin;1
Elvira;Soreta;2
Atsem;Elvira;5
Atsem;Tsimara;5
Atsem;Folet;8
Elvira;HorMuzhchin;1
Atsem;Gusman;8
Folet;Hor;2
Elvira;Tsimara;3
Gusman;Hor;2
Elvira;HorZhenschin;1
Gusman;Tsimara;7
Elvira;Hor;1
Atsem;HorMuzhchin;1
Atsem;Soreta;5
Ferdinand;Gusman;1
Elvira;Folet;2
