Source;Target;Weight
GospozhaLibanova;MademoiselleBienaime;1
Chuhanov;VarvaraIvanovna;1
Chuhanov;GospozhaLibanova;1
Chuhanov;Gorskij;1
Muhin;Vera;1
Stanitsyn;Vera;1
Muhin;Sluga;1
Chuhanov;Dvoretskij;1
GospozhaLibanova;Stanitsyn;1
GospozhaLibanova;Muhin;1
GospozhaLibanova;Vera;1
Dvoretskij;MademoiselleBienaime;1
Sluga;VarvaraIvanovna;1
Dvoretskij;Stanitsyn;1
Gorskij;Sluga;1
GospozhaLibanova;Sluga;1
Sluga;Vera;1
Stanitsyn;VarvaraIvanovna;1
MademoiselleBienaime;Muhin;1
Gorskij;Vera;1
Dvoretskij;Sluga;1
Gorskij;GospozhaLibanova;1
Muhin;Stanitsyn;1
Gorskij;MademoiselleBienaime;1
MademoiselleBienaime;Sluga;1
Muhin;VarvaraIvanovna;1
Dvoretskij;GospozhaLibanova;1
Gorskij;VarvaraIvanovna;1
MademoiselleBienaime;VarvaraIvanovna;1
Chuhanov;Vera;1
MademoiselleBienaime;Stanitsyn;1
Dvoretskij;Vera;1
Dvoretskij;Gorskij;1
Dvoretskij;Muhin;1
Chuhanov;Sluga;1
GospozhaLibanova;VarvaraIvanovna;1
Chuhanov;MademoiselleBienaime;1
Sluga;Stanitsyn;1
VarvaraIvanovna;Vera;1
MademoiselleBienaime;Vera;1
Chuhanov;Muhin;1
Dvoretskij;VarvaraIvanovna;1
Chuhanov;Stanitsyn;1
Gorskij;Stanitsyn;1
Gorskij;Muhin;1
