Source;Target;Weight
Ahti;Snorre;9
Ahti;Lage;8
Lera;Snorre;4
Gondla;Grubbe;6
Konung;Snorre;5
Ahti;Konung;4
Ahti;Grubbe;9
Ahti;Gondla;6
Gondla;Vozhd;4
Grubbe;Vozhd;4
Grubbe;Snorre;10
Gondla;Snorre;6
Konung;Vozhd;3
Ahti;Vozhd;4
Gondla;Konung;3
Grubbe;Lera;4
Ahti;Lera;4
Gondla;Lera;7
Lage;Snorre;10
Snorre;Vozhd;4
Lera;Vozhd;2
Konung;Lera;2
Grubbe;Lage;10
Grubbe;Konung;5
Lage;Vozhd;3
Gondla;Lage;6
Konung;Lage;4
Lage;Lera;5
