Source;Target;Weight
Literator;VtorojOfitser;1
DrugojDrugojOfitser;TretijLubitelIskusstva;1
PjatyjLubitelIskusstva;VtorojLubitelIskusstva;1
ChetvertyjLubitelIskusstva;VtorojLubitelIskusstva;1
DrugojDrugojOfitser;VtorojOfitser;1
PervyjOfitser;VtorojOfitser;3
VtorojLubitelIskusstva;VtorojOfitser;1
DrugojDrugojOfitser;VtorojLubitelIskusstva;1
DrugojDrugojOfitser;PervyjOfitser;1
PervyjOfitser;PjatyjLubitelIskusstva;1
DrugojDrugojOfitser;PervyjLubitelIskusstva;1
DrugajaBekesha;OdnaBekesha;1
GospodinA;GospodinB;1
PervyjLubitelIskusstva;VtorojOfitser;1
GospodinA;OchenSkromnoOdetyjChelovek;1
NeizvestnoKakojChelovek;PervyjOfitser;1
AvtorPesy;OdinIzPrilichnoOdetyhLudei;1
PjatyjLubitelIskusstva;VtorojOfitser;1
Drugoj;GospodinBezzabotnyjNaschetliteratury;1
PervyjOfitser;VtorojLubitelIskusstva;1
OdinDrugojOfitser;PjatyjLubitelIskusstva;1
AvtorPesy;TozheSvetskijChelovekPoplotnee;1
TretijLubitelIskusstva;VtorojOfitser;1
OdinDrugojOfitser;TretijLubitelIskusstva;1
TretijLubitelIskusstva;VtorojLubitelIskusstva;1
DrugojDrugojOfitser;PjatyjLubitelIskusstva;1
Literator;NeizvestnoKakojChelovek;1
NeizvestnoKakojChelovek;VtorojOfitser;1
PervyjLubitelIskusstva;PjatyjLubitelIskusstva;1
ChetvertyjLubitelIskusstva;PjatyjLubitelIskusstva;1
PervyjLubitelIskusstva;PervyjOfitser;1
DrugojDrugojOfitser;OdinDrugojOfitser;1
Literator;PervyjOfitser;1
GospodinB;OchenSkromnoOdetyjChelovek;1
OdinDrugojOfitser;PervyjOfitser;1
ChetvertyjLubitelIskusstva;DrugojDrugojOfitser;1
GospodinBezzabotnyjNaschetliteratury;GospodinNeskolkobezzabotnyjNaschetliteratury;1
ChetvertyjLubitelIskusstva;PervyjLubitelIskusstva;1
PjatyjLubitelIskusstva;TretijLubitelIskusstva;1
ChetvertyjLubitelIskusstva;TretijLubitelIskusstva;1
OdinDrugojOfitser;VtorojLubitelIskusstva;1
PervyjCommeIlFaut;VtorojCommeIlFaut;1
ChetvertyjLubitelIskusstva;PervyjOfitser;1
OdinDrugojOfitser;PervyjLubitelIskusstva;1
PervyjLubitelIskusstva;VtorojLubitelIskusstva;1
OdinDrugojOfitser;VtorojOfitser;1
PervyjLubitelIskusstva;TretijLubitelIskusstva;1
Drugoj;GospodinNeskolkobezzabotnyjNaschetliteratury;1
PervyjOfitser;TretijLubitelIskusstva;1
ChetvertyjLubitelIskusstva;OdinDrugojOfitser;1
NomerDva;NomerOdin;1
ChetvertyjLubitelIskusstva;VtorojOfitser;1
