Source;Target;Weight
PervajaDama;TretjaDama;1
Feodor;OdinIzNaroda_3;1
Nemtsy;OdinIzBegletsov;1
Basmanov;Feodor;1
Jurodivyj;OdinIzNaroda_2;1
MosalSkij;Nischij;1
Misail;Varlaam;1
Ksenija;Tsar_Boris;1
DrugojBojarin;PervyjBojarin;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Plennik;1
GavrilaPushkin;Poet;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;VRozen;1
PervyjBojarin;Tsar_Boris;1
Narod;Strazha;1
PervyjKavaler;Vishnevetskij;1
DrugojIzNaroda_2;Jurodivyj;1
OdinPridvornyj;TretijPridvornyj;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Poljak;1
ChetvertyjPridvornyj;PjatyjPridvornyj;1
ChetvertyjPridvornyj;TretijPridvornyj;1
Kurbskij;Poljak;1
Shujskij;Tsar_Boris;3
DrugojPridvornyj;TretijPridvornyj;1
PervajaDama;VtorajaDama;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Poet;1
Bojare;DrugojIzNaroda_2;1
PervyjKavaler;TretijKavaler;1
Narod;OdinIzNaroda_1;1
Jurodivyj;Narod;1
GavrilaPushkin;Ljah;1
OdinIzNaroda_3;Strazha;1
DrugojIzBegletsov;Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;1
Narod;TretijIzNaroda_1;1
PervyjKavaler;TretjaDama;1
Basmanov;PervyjBojarin;1
Misail;PervijPristav;1
Hozjajka;PervyjPristav;1
Karela;Kurbskij;1
Jurodivyj;OdinIzMalchishek;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Pater;1
Mamka;Shujskij;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Varlaam;1
GavrilaPushkin;Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;2
Bojarin;Feodor;1
MuzhikNaAmvone;Narod;1
Basmanov;OdinPridvornyj;1
ChetvertyjPridvornyj;Feodor;1
Bojare;PjatyjPridvornyj;1
Mnishek;PervajaDama;1
Narod;TretijIzNaroda_3;1
ChetvertyjPridvornyj;DrugojPridvornyj;1
ChetvertyjIzNaroda_2;DrugojIzNaroda_2;1
TretijKavaler;VtorajaDama;1
DrugojIzBegletsov;Voiny;1
Pater;Poet;1
Marina;TretjaDama;1
OdinIzMalchishek;TretijIzNaroda_2;1
Bojare;Shujskij;1
Mnishek;PervyjKavaler;1
OdinIzBegletsov;VRozen;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;VtorojPristav;1
Pushkin;Shujskij;1
Narod;Schelkalov;1
Marina;Vishnevetskij;1
ChetvertyjIzNaroda_2;Tsar_Boris;1
Hruschov;Poljak;1
Bojarin;ShestojPridvornyj;1
DrugojIzBegletsov;Nemtsy;1
DrugojIzBegletsov;VRozen;1
Hozjajka;VtorojPristav;1
DrugojPridvornyj;OdinPridvornyj;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Hruschov;1
Karela;Poet;1
ChetvertyjIzNaroda_2;Staruha;1
Karela;Poljak;1
Basmanov;DrugojPridvornyj;1
Varlaam;VtorojPristav;1
DrugojIzNaroda_1;OdinIzNaroda_1;1
Narod;Tsar_Boris;1
Ljahi;Marzheret;1
Bojare;DrugojPridvornyj;1
Bojare;Feodor;1
Basmanov;Bojare;1
Poet;Poljak;1
Ljahi;Nemtsy;1
Bojare;Tsar_Boris;3
Ksenija;TretijIzNaroda_3;1
Narod;Staruha;1
OdinIzMalchishek;Staruha;1
Staruha;TretijIzNaroda_2;1
GavrilaPushkin;Narod;1
Marzheret;OdinIzBegletsov;1
Bojare;ChetvertyjIzNaroda_2;1
PjatyjPridvornyj;Tsar_Boris;1
GavrilaPushkin;Hruschov;1
OdinIzNaroda_2;TretijIzNaroda_2;1
Nischij;TretijIzNaroda_3;1
DrugojIzNaroda_3;OdinIzNaroda_3;1
Basmanov;ChetvertyjPridvornyj;1
Narod;OdinIzNaroda_2;1
Bojare;ChetvertyjPridvornyj;1
DrugojBojarin;Tsar_Boris;1
Ljahi;VRozen;1
Basmanov;TretijPridvornyj;1
OdinIzNaroda_2;Staruha;1
Vishnevetskij;VtorajaDama;1
PervyjStolnik;VtorojStolnik;1
Bojarin;DrugojPridvornyj;1
DrugojIzNaroda_3;Feodor;1
OdinIzNaroda_3;TretijIzNaroda_3;1
Staruha;Tsar_Boris;1
GavrilaPushkin;MuzhikNaAmvone;1
DrugojIzNaroda_1;Narod;1
ShestojPridvornyj;Tsar_Boris;1
Bojare;MalChishki;1
Patriarh;PervyjBojarin;1
Basmanov;ShestojPridvornyj;1
DrugojIzNaroda_3;Narod;1
MosalSkij;OdinIzNaroda_3;1
TretijKavaler;Vishnevetskij;1
PjatyjPridvornyj;ShestojPridvornyj;1
ChetvertyjIzNaroda_2;OdinIzMalchishek;1
Shujskij;Vorotynskij;2
DrugojIzNaroda_2;Staruha;1
MalChishki;Narod;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Ljahi;2
OdinPridvornyj;Tsar_Boris;1
OdinIzNaroda_2;Tsar_Boris;1
Ljah;Ljahi;1
Bojare;OdinPridvornyj;1
Hruschov;Karela;1
PervajaDama;PervyjKavaler;1
Bojarin;ChetvertyjPridvornyj;1
Bojarin;Tsar_Boris;1
Ksenija;Strazha;1
SemenGodunov;Tsar_Boris;1
Jurodivyj;Staruha;1
OdinPridvornyj;PjatyjPridvornyj;1
DrugojBojarin;Shujskij;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Voiny;1
GavrilaPushkin;Pater;1
PervijPristav;Varlaam;1
ChetvertyjIzNaroda_2;OdinIzNaroda_2;1
PervyjStolnik;Tsar_Boris;1
Feodor;Nischij;1
Ksenija;Narod;1
MalChishki;OdinIzNaroda_2;1
ChetvertyjIzNaroda_2;MalChishki;1
Jurodivyj;Tsar_Boris;1
Marzheret;VRozen;1
Mnishek;Vishnevetskij;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Pimen;1
Ljahi;OdinIzBegletsov;1
Ljah;Plennik;1
Feodor;PjatyjPridvornyj;1
TretijIzNaroda_2;Tsar_Boris;1
TretjaDama;VtorajaDama;1
Feodor;Narod;1
Kurbskij;Poet;1
Nischij;OdinIzNaroda_3;1
Bojare;Bojarin;1
Nischij;Strazha;1
Grigorij_Dimitrij_Lzhedimitrij_Samozvanets;Karela;1
Feodor;Strazha;1
Feodor;TretijIzNaroda_3;1
Feodor;ShestojPridvornyj;1
DrugojPridvornyj;Tsar_Boris;1
DrugojIzNaroda_3;Ksenija;1
Schelkalov;TretijIzNaroda_1;1
PervijPristav;PervyjPristav;1
Misail;VtorojPristav;1
DrugojPridvornyj;Feodor;1
Jurodivyj;MalChishki;1
