"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density"
"1";"Grubbe";0;0,125;50;8;8;1
"2";"SnorreGrubbeiahti";0;0,125;12;8;8;1
"3";"Konung";0;0,125;27;8;8;1
"4";"Lera";0;0,125;30;8;8;1
"5";"Lage";0;0,125;47;8;8;1
"6";"Ahti";0;0,125;46;8;8;1
"7";"Gondla";0;0,125;39;8;8;1
"8";"Snorre";0;0,125;50;8;8;1
"9";"Vozhd";0;0,125;25;8;8;1
