"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density"
"1";"Tsyganka";0;0,125;10;6;8;0,892857142857143
"2";"Chernavka";0;0,125;11;6;8;0,892857142857143
"3";"Podschipa";0,75;0,142857142857143;30;7;7;0,892857142857143
"4";"Pazh";0;0,1;7;4;10;0,892857142857143
"5";"Durduran";0,75;0,142857142857143;21;7;7;0,892857142857143
"6";"Sljunjaj";0,75;0,142857142857143;21;7;7;0,892857142857143
"7";"Trumf";0;0,125;17;6;8;0,892857142857143
"8";"Vakula";0,75;0,142857142857143;23;7;7;0,892857142857143
