Source;Type;Target;Weight
Chelovekvchernom;Undirected;Nischaja;1
Golosavtolpe;Undirected;Otdelnyepomerkshiegolosa;1
Otdelnyepomerkshiegolosa;Undirected;Zodchij;1
Pervyjrabochij;Undirected;Poet;1
Chelovekvchernom;Undirected;Drugiegolosa;1
Nischaja;Undirected;Pervyj;1
Chelovekvchernom;Undirected;Golosavtolpe;1
Golosa;Undirected;Otdelnyepomerkshiegolosa;1
Vtoroj;Undirected;Vtorojigolostretego;1
Drugojrabochij;Undirected;Vtoroj;1
Mnogiegolosa;Undirected;Nischaja;1
Golostretego;Undirected;Vtorojrabochij;1
Chej-Togolos;Undirected;Golosavtolpe;1
Chelovekvchernom;Undirected;Vtoroj;1
Cheloveksfakelom;Undirected;Ona;1
Drugojrabochij;Undirected;Vtorojrabochij;1
Pervyjrabochij;Undirected;Tretijrabochij;1
Golosavtolpe;Undirected;Shut;2
Prodavschitsaroz;Undirected;Vtorojrabochij;1
Golostretego;Undirected;Pervyj;1
Chelovekvchernom;Undirected;Totzheobydennyjgolos;1
Cheloveksfakelom;Undirected;Golosnischego;1
Chej-Togolos;Undirected;Totzheobydennyjgolos;1
Pervyj;Undirected;Rabochij;1
Shut;Undirected;Tretijrabochij;1
Pervyjrabochij;Undirected;Vtorojrabochij;2
Drugiegolosa;Undirected;Otdelnyepomerkshiegolosa;1
Pervyj;Undirected;Totzheobydennyjgolos;1
Chej-Togolos;Undirected;Chelovekvchernom;1
Pervyj;Undirected;Poet;2
Cheloveksfakelom;Undirected;Zodchij;1
Rabochij;Undirected;Shut;1
Tretijrabochij;Undirected;Zolotoj;1
Drugojrabochij;Undirected;Pervyjrabochij;1
Cheloveksfakelom;Undirected;Dochzodchego;1
Golosnischego;Undirected;Shut;1
Golosnischego;Undirected;Zodchij;1
Dochzodchego;Undirected;Vtoroj;2
Chej-Togolos;Undirected;Shut;1
Dochzodchego;Undirected;Poet;2
Cheloveksfakelom;Undirected;Vtoroj;1
Dochzodchego;Undirected;Pervyjrabochij;1
Rabochij;Undirected;Vtoroj;1
Drugiegolosa;Undirected;Vtoroj;1
Mnogiegolosa;Undirected;Zolotoj;1
Golosavtolpe;Undirected;Golosnischego;1
Pervyj;Undirected;Zolotoj;2
Golosnischego;Undirected;Vtoroj;1
Otdelnyepomerkshiegolosa;Undirected;Zolotoj;1
Chej-Togolos;Undirected;Golosnischego;1
Zodchij;Undirected;Zolotoj;2
Ona;Undirected;Zolotoj;1
Drugiegolosa;Undirected;Zodchij;1
Chernyj;Undirected;Poet;2
Golosa;Undirected;Pervyj;1
Shut;Undirected;Totzheobydennyjgolos;1
Nischaja;Undirected;Totzheobydennyjgolos;1
Chernyj;Undirected;Rabochij;1
Drugiegolosa;Undirected;Zolotoj;1
Otdelnyepomerkshiegolosa;Undirected;Vtoroj;1
Cheloveksfakelom;Undirected;Chelovekvchernom;1
Golosavtolpe;Undirected;Vtoroj;2
Ona;Undirected;Zodchij;1
Nischaja;Undirected;Zodchij;1
Dochzodchego;Undirected;Nischaja;1
Drugiegolosa;Undirected;Mnogiegolosa;1
Ona;Undirected;Otdelnyepomerkshiegolosa;1
Pervyj;Undirected;Vtorojigolostretego;1
Mnogiegolosa;Undirected;Pervyj;1
Totzheobydennyjgolos;Undirected;Zodchij;1
Dochzodchego;Undirected;Golosa;1
Chelovekvchernom;Undirected;Shut;1
Shut;Undirected;Zodchij;2
Golosnischego;Undirected;Zolotoj;1
Pervyj;Undirected;Vtoroj;3
Junosha;Undirected;Prodavschitsaroz;1
Chernyj;Undirected;Golosavtolpe;2
Golosavtolpe;Undirected;Pervyj;2
Golostretego;Undirected;Junosha;1
Golosavtolpe;Undirected;Poet;2
Chelovekvchernom;Undirected;Golosnischego;1
Drugiegolosa;Undirected;Pervyj;1
Golosavtolpe;Undirected;Vtorojrabochij;1
Chelovekvchernom;Undirected;Dochzodchego;1
Chernyj;Undirected;Tretijrabochij;1
Pervyjrabochij;Undirected;Vtoroj;2
Chelovekvchernom;Undirected;Zodchij;1
Golosnischego;Undirected;Poet;1
Golosa;Undirected;Zodchij;1
Drugojrabochij;Undirected;Rabochij;1
Golosnischego;Undirected;Mnogiegolosa;1
Cheloveksfakelom;Undirected;Golosavtolpe;1
Chernyj;Undirected;Shut;2
Devushka;Undirected;Golostretego;1
Chej-Togolos;Undirected;Golosa;1
Vtorojigolostretego;Undirected;Vtorojrabochij;1
Poet;Undirected;Vtorojrabochij;1
Drugiegolosa;Undirected;Shut;1
Shut;Undirected;Zolotoj;2
Chernyj;Undirected;Dochzodchego;2
Mnogiegolosa;Undirected;Zodchij;1
Mnogiegolosa;Undirected;Poet;1
Golosa;Undirected;Poet;1
Chej-Togolos;Undirected;Zolotoj;1
Poet;Undirected;Zolotoj;2
Vtorojrabochij;Undirected;Zolotoj;1
Pervyjrabochij;Undirected;Shut;1
Golosa;Undirected;Zolotoj;1
Mnogiegolosa;Undirected;Otdelnyepomerkshiegolosa;1
Drugojrabochij;Undirected;Golosavtolpe;1
Dochzodchego;Undirected;Pervyj;2
Dochzodchego;Undirected;Ona;1
Golosa;Undirected;Shut;1
Mnogiegolosa;Undirected;Shut;1
Pervyj;Undirected;Prodavschitsaroz;1
Chelovekvchernom;Undirected;Otdelnyepomerkshiegolosa;1
Pervyj;Undirected;Tretijrabochij;1
Ona;Undirected;Poet;1
Shut;Undirected;Vtorojrabochij;1
Ona;Undirected;Vtoroj;1
Golosa;Undirected;Ona;1
Dochzodchego;Undirected;Drugiegolosa;1
Golosnischego;Undirected;Pervyj;1
Rabochij;Undirected;Zodchij;1
Chelovekvchernom;Undirected;Poet;1
Mnogiegolosa;Undirected;Ona;1
Dochzodchego;Undirected;Tretijrabochij;1
Chernyj;Undirected;Pervyj;2
Chernyj;Undirected;Ona;1
Chernyj;Undirected;Pervyjrabochij;1
Dochzodchego;Undirected;Drugojrabochij;1
Nischaja;Undirected;Poet;1
Cheloveksfakelom;Undirected;Otdelnyepomerkshiegolosa;1
Chelovekvchernom;Undirected;Ona;1
Golostretego;Undirected;Vtoroj;1
Dochzodchego;Undirected;Totzheobydennyjgolos;1
