Source;Type;Target;Weight
Chuhanov;Undirected;Gorskij;1
M-lleBienaime;Undirected;Vera;1
Sluga;Undirected;Stanitsyn;1
Dvoretskij;Undirected;Muhin;1
M-lleBienaime;Undirected;Sluga;1
Gorskij;Undirected;M-lleBienaime;1
Chuhanov;Undirected;M-lleBienaime;1
Chuhanov;Undirected;Dvoretskij;1
Dvoretskij;Undirected;Sluga;1
Dvoretskij;Undirected;VarvaraIvanovna;1
Muhin;Undirected;Stanitsyn;1
G-zhaLibanova;Undirected;M-lleBienaime;1
G-zhaLibanova;Undirected;Vera;1
M-lleBienaime;Undirected;Stanitsyn;1
Muhin;Undirected;Vera;1
Chuhanov;Undirected;Muhin;1
Dvoretskij;Undirected;G-zhaLibanova;1
Muhin;Undirected;Sluga;1
G-zhaLibanova;Undirected;Sluga;1
Gorskij;Undirected;VarvaraIvanovna;1
Stanitsyn;Undirected;VarvaraIvanovna;1
Dvoretskij;Undirected;Stanitsyn;1
M-lleBienaime;Undirected;Muhin;1
Gorskij;Undirected;Stanitsyn;1
Muhin;Undirected;VarvaraIvanovna;1
G-zhaLibanova;Undirected;Gorskij;1
G-zhaLibanova;Undirected;Stanitsyn;1
G-zhaLibanova;Undirected;VarvaraIvanovna;1
Sluga;Undirected;Vera;1
Chuhanov;Undirected;Vera;1
Dvoretskij;Undirected;M-lleBienaime;1
Gorskij;Undirected;Sluga;1
Chuhanov;Undirected;VarvaraIvanovna;1
Dvoretskij;Undirected;Vera;1
G-zhaLibanova;Undirected;Muhin;1
VarvaraIvanovna;Undirected;Vera;1
Gorskij;Undirected;Muhin;1
Sluga;Undirected;VarvaraIvanovna;1
Dvoretskij;Undirected;Gorskij;1
Chuhanov;Undirected;Stanitsyn;1
Chuhanov;Undirected;G-zhaLibanova;1
Gorskij;Undirected;Vera;1
M-lleBienaime;Undirected;VarvaraIvanovna;1
Stanitsyn;Undirected;Vera;1
Chuhanov;Undirected;Sluga;1
