Source;Type;Target;Weight
Drugoj__2;Undirected;Gost;1
Hozjajka;Undirected;Misha;1
Odin;Undirected;Poet;1
Devushka;Undirected;Poet;2
Drugoj;Undirected;Poet;1
Poet;Undirected;Sobesednik;1
Polovoj;Undirected;Verlen;1
Gost;Undirected;Zvezdochet;1
Gauptman;Undirected;MolodojChelovek;1
ChelovekVPalTo;Undirected;TretijUsatyj;1
Gost;Undirected;Hozjain;1
Poet;Undirected;Vtoroj;1
Seminarist;Undirected;TretijUsatyj;1
Drugoj;Undirected;VtorojSobutylNik;1
PervyjSobutylNik;Undirected;VtorojSobutylNik;1
Odin;Undirected;Verlen;1
Devushka;Undirected;Hozjajka;1
Muzhchina;Undirected;Poet;2
Gauptman;Undirected;Verlen;1
MolodojChelovek;Undirected;Neznakomka;1
Hozjain;Undirected;TretijUsatyj;1
Devushka;Undirected;Neznakomka;1
Gauptman;Undirected;Pervyj;1
Kto-To;Undirected;Muzhchina;1
MolodojChelovek;Undirected;Starik;1
Muzhchina;Undirected;Polovoj;1
ChelovekVPalTo;Undirected;Gauptman;1
Hozjain;Undirected;Seminarist;1
Kto-To;Undirected;Misha;1
Kto-To;Undirected;Zvezdochet;1
Drugoj__2;Undirected;Misha;1
Hozjajka;Undirected;Muzhchina;1
Poet;Undirected;TretijUsatyj;1
Muzhchina;Undirected;PervyjSobutylNik;1
Kto-To;Undirected;Zhorzh;1
Muzhchina;Undirected;Odin;1
Drugoj__2;Undirected;Starik;1
Gauptman;Undirected;Vtoroj;1
Drugoj;Undirected;Muzhchina;1
MolodojChelovek;Undirected;Seminarist;1
Odin;Undirected;TretijUsatyj;1
Muzhchina;Undirected;Starik;1
Devushka;Undirected;Seminarist;1
Hozjain;Undirected;Sobesednik;1
Drugoj__2;Undirected;Zhorzh;1
PervyjSobutylNik;Undirected;TretijUsatyj;1
Gauptman;Undirected;Odin;1
TretijUsatyj;Undirected;Vtoroj;1
Polovoj;Undirected;Sobesednik;1
Muzhchina;Undirected;Verlen;1
Hozjain;Undirected;VtorojSobutylNik;1
Goluboj;Undirected;Zvezdochet;1
Hozjain;Undirected;Kto-To;1
Misha;Undirected;Neznakomka;1
Gost;Undirected;Misha;1
Kto-To;Undirected;MolodojChelovek;1
Hozjajka;Undirected;Zhorzh;1
Gauptman;Undirected;Sobesednik;1
Starik;Undirected;Zhorzh;1
Neznakomka;Undirected;Razjarennyedvorniki;1
Devushka;Undirected;Zvezdochet;1
Drugoj__2;Undirected;Hozjain;1
Hozjain;Undirected;Odin;1
Devushka;Undirected;Vtoroj;1
Sobesednik;Undirected;Vtoroj;1
Devushka;Undirected;Zhorzh;1
Drugoj;Undirected;Polovoj;1
Drugoj;Undirected;PervyjSobutylNik;1
Hozjain;Undirected;Zhorzh;1
Pervyj;Undirected;VtorojSobutylNik;1
Gospodin;Undirected;Razjarennyedvorniki;1
MolodojChelovek;Undirected;TretijUsatyj;1
Muzhchina;Undirected;Neznakomka;1
Misha;Undirected;Muzhchina;1
Pervyj;Undirected;Polovoj;1
Hozjain;Undirected;Verlen;1
Odin;Undirected;PervyjSobutylNik;1
Muzhchina;Undirected;TretijUsatyj;1
ChelovekVPalTo;Undirected;Pervyj;1
Devushka;Undirected;Hozjain;2
Gospodin;Undirected;Zvezdochet;1
Drugoj;Undirected;MolodojChelovek;1
Drugoj__2;Undirected;Zvezdochet;1
Hozjain;Undirected;Neznakomka;1
Hozjain;Undirected;Poet;2
Gost;Undirected;Hozjajka;1
MolodojChelovek;Undirected;Verlen;1
Goluboj;Undirected;Razjarennyedvorniki;1
Polovoj;Undirected;VtorojSobutylNik;1
Muzhchina;Undirected;Zhorzh;1
Devushka;Undirected;Gauptman;1
Muzhchina;Undirected;Vtoroj;1
Devushka;Undirected;Drugoj;1
Gauptman;Undirected;Hozjain;1
Gost;Undirected;Poet;1
Kto-To;Undirected;Starik;1
Drugoj__2;Undirected;Kto-To;1
Devushka;Undirected;VtorojSobutylNik;1
Gost;Undirected;Starik;1
Starik;Undirected;Zvezdochet;1
Muzhchina;Undirected;Sobesednik;1
Devushka;Undirected;Verlen;1
Devushka;Undirected;Gost;1
ChelovekVPalTo;Undirected;Poet;1
Gauptman;Undirected;PervyjSobutylNik;1
Seminarist;Undirected;Vtoroj;1
Hozjain;Undirected;Hozjajka;1
MolodojChelovek;Undirected;Muzhchina;2
Drugoj__2;Undirected;Poet;1
Neznakomka;Undirected;Poet;2
Muzhchina;Undirected;VtorojSobutylNik;1
ChelovekVPalTo;Undirected;Muzhchina;1
PervyjSobutylNik;Undirected;Poet;1
Neznakomka;Undirected;Zhorzh;1
ChelovekVPalTo;Undirected;Polovoj;1
ChelovekVPalTo;Undirected;Hozjain;1
MolodojChelovek;Undirected;Sobesednik;1
Poet;Undirected;VtorojSobutylNik;1
Drugoj;Undirected;Verlen;1
Muzhchina;Undirected;Seminarist;1
Seminarist;Undirected;Sobesednik;1
Devushka;Undirected;Polovoj;1
Drugoj__2;Undirected;Neznakomka;1
MolodojChelovek;Undirected;VtorojSobutylNik;1
Gost;Undirected;Neznakomka;1
ChelovekVPalTo;Undirected;Verlen;1
ChelovekVPalTo;Undirected;Drugoj;1
Polovoj;Undirected;Vtoroj;1
ChelovekVPalTo;Undirected;Vtoroj;1
Misha;Undirected;Zhorzh;1
Drugoj__2;Undirected;Hozjajka;1
Pervyj;Undirected;PervyjSobutylNik;1
Neznakomka;Undirected;Starik;1
ChelovekVPalTo;Undirected;Sobesednik;1
Goluboj;Undirected;Neznakomka;1
Sobesednik;Undirected;TretijUsatyj;1
Poet;Undirected;Seminarist;1
Razjarennyedvorniki;Undirected;Zvezdochet;1
Drugoj;Undirected;Hozjain;1
Pervyj;Undirected;Verlen;1
Gost;Undirected;Kto-To;1
Devushka;Undirected;MolodojChelovek;2
Muzhchina;Undirected;Pervyj;1
Gost;Undirected;MolodojChelovek;1
Odin;Undirected;VtorojSobutylNik;1
ChelovekVPalTo;Undirected;Odin;1
Misha;Undirected;Starik;1
TretijUsatyj;Undirected;Verlen;1
Misha;Undirected;MolodojChelovek;1
Seminarist;Undirected;VtorojSobutylNik;1
Hozjain;Undirected;PervyjSobutylNik;1
Poet;Undirected;Starik;1
Hozjain;Undirected;MolodojChelovek;2
Polovoj;Undirected;Seminarist;1
Gospodin;Undirected;Poet;1
Gost;Undirected;Muzhchina;1
Poet;Undirected;Razjarennyedvorniki;1
Pervyj;Undirected;Vtoroj;1
Drugoj;Undirected;Vtoroj;1
Gauptman;Undirected;Polovoj;1
Hozjajka;Undirected;Kto-To;1
Devushka;Undirected;PervyjSobutylNik;1
Hozjain;Undirected;Starik;1
Muzhchina;Undirected;Zvezdochet;1
Gauptman;Undirected;Seminarist;1
Hozjain;Undirected;Pervyj;1
Odin;Undirected;Polovoj;1
Odin;Undirected;Seminarist;1
MolodojChelovek;Undirected;PervyjSobutylNik;1
Drugoj;Undirected;Gauptman;1
