Source;Type;Target;Weight
Filipp;Undirected;Graf;8
Rabotniki;Undirected;ZhulEta;1
Vse;Undirected;Zhaneta;2
Filipp;Undirected;Vse;3
Muzhiki;Undirected;ZhulEta;1
Blez;Undirected;Rabotniki;1
Hor;Undirected;Nineta;1
Paulin;Undirected;Zhuleta;6
Paulin;Undirected;Vse;3
Muzhiki;Undirected;Vse;1
Blez;Undirected;Muzhiki;1
Muzhiki;Undirected;Nineta;1
Nineta;Undirected;Paulin;1
Filipp;Undirected;ZhulEta;4
Filipp;Undirected;Zhaneta;1
Paulin;Undirected;ZhulEta;2
Blez;Undirected;Vse;3
Filipp;Undirected;Nineta;1
Hor;Undirected;Rabotniki;1
Blez;Undirected;Filipp;6
Blez;Undirected;Nineta;3
Filipp;Undirected;Paulin;6
Muzhiki;Undirected;Rabotniki;1
Blez;Undirected;Zhaneta;3
Nineta;Undirected;Zhaneta;3
Blez;Undirected;Zhuleta;4
Nineta;Undirected;Zhuleta;1
Hor;Undirected;Muzhiki;1
Paulin;Undirected;Zhaneta;2
Zhaneta;Undirected;Zhuleta;1
Filipp;Undirected;Zhuleta;8
Blez;Undirected;Graf;5
Graf;Undirected;Nineta;2
Graf;Undirected;Paulin;9
Nineta;Undirected;Vse;2
Nineta;Undirected;Rabotniki;1
Muzhiki;Undirected;Zhaneta;1
Graf;Undirected;Zhaneta;2
Vse;Undirected;ZhulEta;3
Zhaneta;Undirected;ZhulEta;2
Hor;Undirected;ZhulEta;1
Nineta;Undirected;ZhulEta;2
Vse;Undirected;Zhuleta;3
Graf;Undirected;Zhuleta;8
Blez;Undirected;Hor;1
Rabotniki;Undirected;Zhaneta;1
Graf;Undirected;Vse;3
Blez;Undirected;ZhulEta;3
Graf;Undirected;ZhulEta;3
Hor;Undirected;Zhaneta;1
ZhulEta;Undirected;Zhuleta;4
Hor;Undirected;Vse;1
Rabotniki;Undirected;Vse;1
Blez;Undirected;Paulin;3
