Source;Type;Target;Weight
Dobroljubov;Undirected;Sovetnitsa;8
Dobroljubov;Undirected;Sofja;7
Dobroljubov;Undirected;Syn;5
Brigadirsha;Undirected;Sovetnitsa;7
Brigadirsha;Undirected;Sluga;1
Brigadir;Undirected;Sovetnitsa;11
Sluga;Undirected;Syn;1
Brigadir;Undirected;Syn;10
Brigadir;Undirected;Sluga;1
Sovetnik;Undirected;Syn;7
Sluga;Undirected;Sovetnitsa;1
Brigadir;Undirected;Sovetnik;8
Dobroljubov;Undirected;Sovetnik;6
Sluga;Undirected;Sovetnik;1
Brigadir;Undirected;Brigadirsha;6
Sofja;Undirected;Sovetnitsa;7
Sofja;Undirected;Sovetnik;6
Brigadirsha;Undirected;Dobroljubov;4
Brigadirsha;Undirected;Syn;10
Brigadir;Undirected;Dobroljubov;4
Brigadirsha;Undirected;Sovetnik;6
Sofja;Undirected;Syn;5
Brigadirsha;Undirected;Sofja;5
Sovetnitsa;Undirected;Syn;14
Sovetnik;Undirected;Sovetnitsa;9
Brigadir;Undirected;Sofja;5
Sluga;Undirected;Sofja;1
