"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density"
"1";"Popova";0;0,5;9;2;2;1
"2";"Luka";0;0,5;9;2;2;1
"3";"Smirnov";0;0,5;8;2;2;1
