"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density";"file";"author"
"228";"Mishka";0;0,00862068965517241;1;1;116;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"229";"Korobkin";27,7400793650794;0,0138888888888889;29;22;72;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"230";"AmmosFedorovich";39,8788739854916;0,015625;47;25;64;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"231";"LukaLukich";48,337207318825;0,015625;43;25;64;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"232";"Golosgorodnichego";2;0,0121951219512195;9;9;82;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"233";"Chastnogopristava";0;0,0128205128205128;16;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"234";"Pochtmejster";13,8518790849673;0,0133333333333333;20;14;75;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"235";"GolosDerzhimordy";0;0,00943396226415094;3;3;106;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"236";"Hlestakov";168,613825145443;0,0151515151515152;48;23;66;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"237";"MarjaAntonovna";30,7767722473605;0,0147058823529412;34;20;68;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"238";"Chastnyjpristav";0;0,0128205128205128;17;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"239";"Dobchinskij";5,59424603174603;0,0133333333333333;27;14;75;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"240";"GolosHlestakova";0;0,0119047619047619;7;7;84;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"241";"Bobchinskogo";0;0,0128205128205128;16;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"242";"GolosOsipa";0;0,0119047619047619;7;7;84;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"243";"GolosZemljaniki";0;0,0099009900990099;6;6;101;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"244";"Ljuljukov";0;0,0087719298245614;2;2;114;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"245";"Dobchinskogo";0;0,0128205128205128;16;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"246";"Osip";107,300137362637;0,0136986301369863;25;18;73;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"247";"Golosakuptsov";0;0,00943396226415094;3;3;106;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"248";"Golosjamschika";0;0,0119047619047619;7;7;84;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"249";"GolosBobchinskogo";0;0,0099009900990099;6;6;101;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"250";"Slesarsha";0;0,00943396226415094;3;3;106;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"251";"Odnaizdam";0;0,0120481927710843;11;11;83;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"252";"Rastakovskij";0;0,0128205128205128;18;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"253";"ZhenaKorobkina";27,7400793650794;0,0138888888888889;29;22;72;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"254";"Golosadvuhzhenschin";0;0,00952380952380952;4;4;105;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"255";"Kuptsy";3,32032967032967;0,0117647058823529;7;6;85;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"256";"Derzhimorda";0;0,0104166666666667;1;1;96;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"257";"Svistunov";0;0,0112359550561798;6;6;89;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"258";"Vse";8,22175536881419;0,0125;23;14;80;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"259";"Odinizkuptsov";3,32032967032967;0,0117647058823529;7;6;85;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"260";"Sluga";0;0,0113636363636364;5;3;88;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"261";"Unter-ofitsersha";0;0,00943396226415094;3;3;106;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"262";"ZhenyKorobkina";0;0,0128205128205128;16;16;78;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"263";"Zhenskiegolosa";0;0,0119047619047619;7;7;84;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"264";"ZhenaLukiLukicha";0;0,010752688172043;2;2;93;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"265";"Kvartalnyj";0;0,0105263157894737;2;2;95;0,275757575757576;"Gogol_Revizor.csv";"Gogol"
"266";"DrugojChinovnik";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"267";"Tretij";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"268";"GospodinNeskolkobezzabotnyjNaschetliteratury";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"269";"GolosVNarode";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"270";"Kupets";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"271";"RaznyeGolosa";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"272";"Dvebekeshi";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"273";"OdinIzNaroda";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"274";"MuzhPervojDamy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"275";"SvetskajaDama";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"276";"DrugojOfitser";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"277";"GolosKuptsa";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"278";"Chinovniksrednihlet";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"279";"DrugajaBekesha";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"280";"GospodinNizenkijINevzrachnyjNojadovitogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"281";"ChinovnikRazgovorchivogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"282";"GospodinB";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"283";"EscheLiterator";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"284";"Ofitser";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"285";"GolosserditogoChinovnikaNoKakvidnoOpytnogo";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"286";"GospodinSDrugojStoronyGruppy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"287";"ChinovnikVazhnojNaruzhnosti";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"288";"GospodinDobrodushnogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"289";"GospodinA";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"290";"AvtorPesy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"291";"Avtor";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"292";"GospodinN";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"293";"Pervyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"294";"NeznakomyjSosed";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"295";"OdinChinovnik";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"296";"Pjatyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"297";"GospodinOtritsatelnogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"298";"Muzhchinavofrake";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"299";"GolosGospodinaPooschritelnogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"300";"Neznakomets";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"301";"GospodinDobrodushnyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"302";"MolodajaDama";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"303";"GospodaHoroshoOdetye";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"304";"Drugoj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"305";"GospodinHladnokrovnogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"306";"GolosVDrugomKontse";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"307";"Odin";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"308";"OchenSkromnoOdetyjChelovek";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"309";"MolodenkijChinovnik";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"310";"MolodenkijChinovnikUklonchivogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"311";"GolosIzTolpy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"312";"MuzhchinaVMundire";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"313";"NeizvestnoKakojChelovek";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"314";"GospodinHladnokrovnyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"315";"OtstavshijChinovnik";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"316";"Muzh";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"317";"Sinijarmjak";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"318";"GospodinP";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"319";"GospodinV";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"320";"GospodinVShineli";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"321";"GospodinBezzabotnyjNaschetliteratury";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"322";"PervyjCommeIlFaut";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"323";"DamaSrednegoSveta";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"324";"KnjazN";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"325";"GolosVOdnomkontseTolpy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"326";"ProstoVral";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"327";"OdinIzGospod";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"328";"GolosDrugogoChinovnikaIzTolpy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"329";"Literator";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"330";"NevzrachnyjNojadovitogoSvojstvaGospodin";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"331";"MuzhVtorojDamy";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"332";"KrasivyjiPlotnyjGospodin";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"333";"GospodinpolozhitelnogoSvojstva";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"334";"PervajaBekesha";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"335";"Voennyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"336";"PervyjOfitser";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"337";"PervajaDama";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"338";"Odinizdvuhzritelej";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"339";"GospodinSVesom";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"340";"TozhesvetskijChelovekPoplotnee";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"341";"VtorajaDama";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"342";"Chetvertyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"343";"DobrodushnyjChinovnik";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"344";"NevzrachnyjNoJadovitogoSvojstva—helovek";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"345";"Vtoroj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"346";"OchenSkromnoOdetyjChelov";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"347";"Statskij";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"348";"NeizvestnyjGolos";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"349";"SvetskijChelovekSchegolevatoodetyj";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"350";"TretijGospodin";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"351";"VtorojCommeIlFaut";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"352";"VtorojGospodin";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"353";"π";0;0,0114942528735632;87;87;87;1;"Gogol_Teatralnyi_razezd_posle_predstavlenija_novoi_komedii.csv";"Gogol"
"354";"Burdjukov";0;0,333333333333333;1;1;3;0,666666666666667;"Gogol_Tjazhba.csv";"Gogol"
"355";"Lakej";0;0,333333333333333;1;1;3;0,666666666666667;"Gogol_Tjazhba.csv";"Gogol"
"356";"Proletov";1;0,5;2;2;2;0,666666666666667;"Gogol_Tjazhba.csv";"Gogol"
"357";"IvanPetrovich";5;0,25;6;4;4;0,5;"Gogol_Utro_delovogo_cheloveka.csv";"Gogol"
"358";"AleksandrIvanovich";0;0,166666666666667;4;2;6;0,5;"Gogol_Utro_delovogo_cheloveka.csv";"Gogol"
"359";"Shrejder";0;0,142857142857143;1;1;7;0,5;"Gogol_Utro_delovogo_cheloveka.csv";"Gogol"
"360";"Lakej";0;0,142857142857143;1;1;7;0,5;"Gogol_Utro_delovogo_cheloveka.csv";"Gogol"
"361";"KaterinaAleksandrovna";0;0,166666666666667;2;2;6;0,5;"Gogol_Utro_delovogo_cheloveka.csv";"Gogol"
"362";"Fekla";15,2872294372294;0,0434782608695652;41;12;23;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"363";"Dunjashka";1,29545454545455;0,0333333333333333;6;6;30;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"364";"Anuchkin";14,3099567099567;0,0454545454545455;33;12;22;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"365";"AgafjaTihonovna";15,6038961038961;0,0434782608695652;34;11;23;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"366";"Jaichnitsa";30,3099567099567;0,0476190476190476;39;13;21;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"367";"Kochkarev";4,9538961038961;0,04;49;10;25;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"368";"ArinaPantelejmonovna";3,16818181818182;0,037037037037037;24;9;27;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"369";"GolosPodkolesina";16;0,032258064516129;5;5;31;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"370";"Podkolesin";16;0,037037037037037;22;8;27;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"371";"Devchonka";0;0,027027027027027;1;1;37;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"372";"GolosKochkareva";0;0,03125;4;4;32;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"373";"IvanPavlovich";0;0,03125;4;4;32;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"374";"Starikov";0,285714285714286;0,037037037037037;13;8;27;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"375";"Zhevakin";1,78571428571429;0,0384615384615385;30;9;26;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"376";"GolosFekly";0;0,0285714285714286;2;2;35;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"377";"Golosizvozchika";0;0,0212765957446809;1;1;47;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"378";"Stepan";0;0,0232558139534884;4;1;43;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"379";"Vsetroe";0;0,0277777777777778;4;4;36;0,392156862745098;"Gogol_Zhenitba.csv";"Gogol"
"380";"Dostigaev";1,23076923076923;0,0454545454545455;32;20;22;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"381";"Aleksej";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"382";"Mokrousov";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"383";"Bashkin";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"384";"Doktor";0;0,0303030303030303;9;9;33;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"385";"Bulychov";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"386";"Antonina";1,23076923076923;0,0454545454545455;32;20;22;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"387";"Propotej";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"388";"Elizaveta";1,23076923076923;0,0454545454545455;32;20;22;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"389";"Donat";0,888888888888889;0,04;25;17;25;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"390";"Pavlin";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"391";"Ksenija";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"392";"Glafira";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"393";"Laptev";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"394";"Shura";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"395";"Melanija";1,23076923076923;0,0454545454545455;32;20;22;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"396";"Taisja";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"397";"Tjatin";1,23076923076923;0,0454545454545455;32;20;22;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"398";"Varvara";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"399";"Zobunova";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"400";"Trubach";0;0,0384615384615385;16;16;26;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"401";"Zvontsov";2,61965811965812;0,0476190476190476;41;21;21;0,878787878787879;"Gorkij_Egor_Bulychov_i_drugie.csv";"Gorkij"
"402";"Aleshka";0;0,0526315789473684;23;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"403";"Baron";1,28571428571429;0,0555555555555556;30;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"404";"KrivojZob";4,33333333333333;0,0555555555555556;18;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"405";"Akter";0;0,0526315789473684;23;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"406";"Nastja";1,28571428571429;0,0555555555555556;30;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"407";"Klesch";0;0,0526315789473684;23;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"408";"Kvashnja";1,28571428571429;0,0555555555555556;22;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"409";"Pepel";0;0,0526315789473684;15;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"410";"Luka";1,28571428571429;0,0555555555555556;22;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"411";"Bubnov";6,61904761904762;0,0588235294117647;33;17;17;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"412";"Kostylev";1,28571428571429;0,0555555555555556;22;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"413";"Anna";0;0,037037037037037;7;7;27;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"414";"Natasha";0;0,0526315789473684;15;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"415";"Medvedev";1,28571428571429;0,0555555555555556;30;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"416";"Satin";0;0,0526315789473684;23;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"417";"Tatarin";4,33333333333333;0,0555555555555556;26;16;18;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"418";"BubnoviKrivojZob";0;0,032258064516129;3;3;31;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"419";"Vasilisa";0;0,0526315789473684;15;15;19;0,849673202614379;"Gorkij_Na_dne.csv";"Gorkij"
"420";"PelagejaEgorovna";11,0245421245421;0,0588235294117647;53;17;17;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"421";"Arina";2,12454212454212;0,0526315789473684;27;15;19;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
"422";"Egorushka";2,12454212454212;0,0526315789473684;24;15;19;0,764705882352941;"Ostrovskij_Bednost_ne_porok.csv";"Ostrovskij"
