"";"name";"betweenness";"closeness";"strength";"degree";"average_distance";"graph_density"
"1";"Lomov";0;0,5;7;2;2;1
"2";"Chubukov";0;0,5;6;2;2;1
"3";"NataljaStepanovna";0;0,5;7;2;2;1
