Source;Type;Target;Weight
Bolshov;Undirected;UstinjaNaumovna;5
Podhaljuzin;Undirected;UstinjaNaumovna;6
Fominishna;Undirected;UstinjaNaumovna;4
Fominishna;Undirected;Rispolozhenskij;2
Fominishna;Undirected;Podhaljuzin;3
Rispolozhenskij;Undirected;UstinjaNaumovna;5
Lipochka;Undirected;Rispolozhenskij;1
Bolshov;Undirected;Tishka;2
AgrafenaKondratevna;Undirected;Podhaljuzin;5
AgrafenaKondratevna;Undirected;Tishka;3
Bolshov;Undirected;Fominishna;4
Fominishna;Undirected;Tishka;1
Rispolozhenskij;Undirected;Tishka;1
Lipochka;Undirected;Podhaljuzin;7
AgrafenaKondratevna;Undirected;UstinjaNaumovna;10
AgrafenaKondratevna;Undirected;Bolshov;9
Lipochka;Undirected;UstinjaNaumovna;7
Fominishna;Undirected;Lipochka;5
Bolshov;Undirected;Lipochka;5
Podhaljuzin;Undirected;Rispolozhenskij;6
AgrafenaKondratevna;Undirected;Rispolozhenskij;5
Lipochka;Undirected;Tishka;2
Tishka;Undirected;UstinjaNaumovna;1
AgrafenaKondratevna;Undirected;Lipochka;10
Bolshov;Undirected;Rispolozhenskij;5
AgrafenaKondratevna;Undirected;Fominishna;6
Bolshov;Undirected;Podhaljuzin;7
Podhaljuzin;Undirected;Tishka;4
