Source;Type;Target;Weight
Sonja;Undirected;Telegin;4
ElenaAndreevna;Undirected;Sonja;4
Astrov;Undirected;Rabotnik;2
ElenaAndreevna;Undirected;Marina;4
Astrov;Undirected;Serebrjakov;4
Astrov;Undirected;Vojnitskij;4
ElenaAndreevna;Undirected;Vojnitskij;4
GolosStorozha;Undirected;Telegin;1
MarijaVasilevna;Undirected;Vojnitskij;3
GolosStorozha;Undirected;Serebrjakov;1
Astrov;Undirected;MarijaVasilevna;3
ElenaAndreevna;Undirected;Rabotnik;2
Serebrjakov;Undirected;Sonja;4
Rabotnik;Undirected;Vojnitskij;2
GolosStorozha;Undirected;Vojnitskij;1
ElenaAndreevna;Undirected;GolosStorozha;1
Serebrjakov;Undirected;Telegin;4
Marina;Undirected;Telegin;4
MarijaVasilevna;Undirected;Marina;3
Astrov;Undirected;Marina;4
MarijaVasilevna;Undirected;Serebrjakov;3
Astrov;Undirected;GolosStorozha;1
Marina;Undirected;Vojnitskij;4
GolosStorozha;Undirected;Sonja;1
MarijaVasilevna;Undirected;Sonja;3
Astrov;Undirected;Telegin;4
Rabotnik;Undirected;Telegin;2
GolosStorozha;Undirected;Marina;1
ElenaAndreevna;Undirected;Serebrjakov;4
ElenaAndreevna;Undirected;Telegin;4
Marina;Undirected;Sonja;4
Marina;Undirected;Serebrjakov;4
MarijaVasilevna;Undirected;Rabotnik;2
Rabotnik;Undirected;Serebrjakov;2
MarijaVasilevna;Undirected;Telegin;3
Marina;Undirected;Rabotnik;2
ElenaAndreevna;Undirected;MarijaVasilevna;3
Astrov;Undirected;ElenaAndreevna;4
Telegin;Undirected;Vojnitskij;4
Rabotnik;Undirected;Sonja;2
Sonja;Undirected;Vojnitskij;4
Serebrjakov;Undirected;Vojnitskij;4
Astrov;Undirected;Sonja;4
