Source;Type;Target;Weight
Grubbe;Undirected;Snorre;10
Lage;Undirected;Snorre;10
Ahti;Undirected;Lage;8
Grubbe;Undirected;Lera;4
Ahti;Undirected;Vozhd;4
Grubbe;Undirected;Vozhd;4
Ahti;Undirected;Snorre;9
Gondla;Undirected;Lera;7
Snorre;Undirected;Vozhd;4
Grubbe;Undirected;Lage;10
Gondla;Undirected;Snorre;6
Gondla;Undirected;Grubbe;6
Konung;Undirected;Snorre;5
Konung;Undirected;Lage;4
Ahti;Undirected;Konung;4
Gondla;Undirected;Vozhd;4
Ahti;Undirected;Lera;4
Konung;Undirected;Vozhd;3
Ahti;Undirected;Grubbe;9
Ahti;Undirected;Gondla;6
Gondla;Undirected;Konung;3
Grubbe;Undirected;Konung;5
Lage;Undirected;Vozhd;3
Gondla;Undirected;Lage;6
Konung;Undirected;Lera;2
Lera;Undirected;Vozhd;2
Lage;Undirected;Lera;5
Lera;Undirected;Snorre;4
