Source;Type;Target;Weight
Dorn;Undirected;Sorin;3
Nina;Undirected;PolinaAndreevna;4
Arkadina;Undirected;Treplev;4
Masha;Undirected;Shamraev;4
Jakov;Undirected;Masha;2
Masha;Undirected;Medvedenko;4
Dorn;Undirected;Shamraev;3
PolinaAndreevna;Undirected;Trigorin;4
Medvedenko;Undirected;Treplev;4
Sorin;Undirected;Treplev;4
Dorn;Undirected;PolinaAndreevna;3
Medvedenko;Undirected;PolinaAndreevna;4
Medvedenko;Undirected;Sorin;4
PolinaAndreevna;Undirected;Shamraev;4
Jakov;Undirected;Trigorin;2
Jakov;Undirected;Povar;1
Masha;Undirected;PolinaAndreevna;4
Shamraev;Undirected;Treplev;4
Dorn;Undirected;Nina;3
Masha;Undirected;Treplev;4
Dorn;Undirected;Jakov;1
Arkadina;Undirected;Povar;1
Masha;Undirected;Nina;4
Povar;Undirected;Shamraev;1
PolinaAndreevna;Undirected;Povar;1
Shamraev;Undirected;Sorin;4
Dorn;Undirected;Treplev;3
Povar;Undirected;Trigorin;1
Nina;Undirected;Sorin;4
Treplev;Undirected;Trigorin;4
Nina;Undirected;Trigorin;4
Jakov;Undirected;Treplev;2
Shamraev;Undirected;Trigorin;4
Arkadina;Undirected;Masha;4
Sorin;Undirected;Trigorin;4
Medvedenko;Undirected;Nina;4
PolinaAndreevna;Undirected;Sorin;4
Jakov;Undirected;PolinaAndreevna;2
Povar;Undirected;Sorin;1
Dorn;Undirected;Trigorin;3
Arkadina;Undirected;Medvedenko;4
Nina;Undirected;Treplev;4
Arkadina;Undirected;Sorin;4
Masha;Undirected;Povar;1
Medvedenko;Undirected;Shamraev;4
Arkadina;Undirected;Jakov;2
Nina;Undirected;Shamraev;4
Arkadina;Undirected;Shamraev;4
Dorn;Undirected;Masha;3
Jakov;Undirected;Shamraev;2
Dorn;Undirected;Medvedenko;3
Jakov;Undirected;Medvedenko;2
Arkadina;Undirected;Nina;4
Medvedenko;Undirected;Povar;1
Arkadina;Undirected;Trigorin;4
Povar;Undirected;Treplev;1
PolinaAndreevna;Undirected;Treplev;4
Nina;Undirected;Povar;1
Masha;Undirected;Trigorin;4
Jakov;Undirected;Nina;2
Medvedenko;Undirected;Trigorin;4
Masha;Undirected;Sorin;4
Arkadina;Undirected;PolinaAndreevna;4
Jakov;Undirected;Sorin;2
Arkadina;Undirected;Dorn;3
