Source;Type;Target;Weight
On_1;Undirected;Ona_3;1
Hor;Undirected;Ona_1;1
Hor;Undirected;Kolombina;1
On_3;Undirected;PervyjMistik;1
Avtor;Undirected;On_2;1
On_3;Undirected;Ona_1;1
On_2;Undirected;PervyjMistik;1
Arlekin;Undirected;PervyjMistik;1
Avtor;Undirected;Pajats;1
Ona_1;Undirected;VtorojMistik;1
Pero;Undirected;TretijMistik;1
On_2;Undirected;Pero;1
On_2;Undirected;Predsedatel;1
PervyjMistik;Undirected;TretijMistik;1
Arlekin;Undirected;Predsedatel;1
On_2;Undirected;On_3;1
Hor;Undirected;Ona_2;1
Arlekin;Undirected;Avtor;1
Ona_2;Undirected;Predsedatel;1
Avtor;Undirected;Kolombina;1
Ona_2;Undirected;Ona_3;1
Ona_3;Undirected;Pajats;1
Predsedatel;Undirected;VtorojMistik;1
Pajats;Undirected;Predsedatel;1
Pero;Undirected;PervyjMistik;1
Avtor;Undirected;Pero;1
On_3;Undirected;Pajats;1
Arlekin;Undirected;On_2;1
Kolombina;Undirected;On_3;1
Kolombina;Undirected;Ona_1;1
Kolombina;Undirected;On_1;1
Kolombina;Undirected;TretijMistik;1
Ona_2;Undirected;TretijMistik;1
Hor;Undirected;On_1;1
Kolombina;Undirected;PervyjMistik;1
On_1;Undirected;Ona_2;1
Arlekin;Undirected;Pajats;1
On_3;Undirected;Ona_2;1
Arlekin;Undirected;On_1;1
On_3;Undirected;TretijMistik;1
Arlekin;Undirected;TretijMistik;1
PervyjMistik;Undirected;VtorojMistik;1
On_1;Undirected;Predsedatel;1
Ona_1;Undirected;Ona_2;1
On_1;Undirected;VtorojMistik;1
On_1;Undirected;Ona_1;1
Avtor;Undirected;Ona_1;1
Ona_1;Undirected;Pajats;1
Hor;Undirected;Predsedatel;1
Ona_2;Undirected;Pero;1
Ona_3;Undirected;VtorojMistik;1
Ona_1;Undirected;TretijMistik;1
On_1;Undirected;Pero;1
Hor;Undirected;Ona_3;1
Ona_1;Undirected;Ona_3;1
Predsedatel;Undirected;TretijMistik;1
On_1;Undirected;On_3;1
Kolombina;Undirected;Ona_3;1
On_2;Undirected;Pajats;1
TretijMistik;Undirected;VtorojMistik;1
Avtor;Undirected;Ona_2;1
On_2;Undirected;Ona_2;1
On_3;Undirected;Pero;1
On_2;Undirected;VtorojMistik;1
Arlekin;Undirected;Pero;1
Kolombina;Undirected;Ona_2;1
Arlekin;Undirected;Ona_3;1
On_1;Undirected;Pajats;1
Ona_3;Undirected;Predsedatel;1
Avtor;Undirected;TretijMistik;1
Ona_1;Undirected;Predsedatel;1
Ona_3;Undirected;Pero;1
Hor;Undirected;TretijMistik;1
Kolombina;Undirected;Pero;1
Pajats;Undirected;VtorojMistik;1
PervyjMistik;Undirected;Predsedatel;1
Arlekin;Undirected;On_3;1
Pajats;Undirected;TretijMistik;1
Ona_1;Undirected;PervyjMistik;1
Pero;Undirected;VtorojMistik;1
Hor;Undirected;Pajats;1
Pajats;Undirected;PervyjMistik;1
Arlekin;Undirected;Hor;1
Arlekin;Undirected;VtorojMistik;1
Hor;Undirected;On_3;1
Hor;Undirected;VtorojMistik;1
On_1;Undirected;TretijMistik;1
On_2;Undirected;Ona_3;1
Avtor;Undirected;PervyjMistik;1
Kolombina;Undirected;VtorojMistik;1
Kolombina;Undirected;Pajats;1
On_1;Undirected;On_2;1
Arlekin;Undirected;Ona_2;1
On_2;Undirected;Ona_1;1
Avtor;Undirected;Ona_3;1
Ona_3;Undirected;TretijMistik;1
Avtor;Undirected;On_1;1
Pajats;Undirected;Pero;1
Avtor;Undirected;Predsedatel;1
Ona_1;Undirected;Pero;1
On_3;Undirected;VtorojMistik;1
On_2;Undirected;TretijMistik;1
Hor;Undirected;Pero;1
Kolombina;Undirected;On_2;1
On_1;Undirected;PervyjMistik;1
Pero;Undirected;Predsedatel;1
Hor;Undirected;On_2;1
Hor;Undirected;PervyjMistik;1
On_3;Undirected;Predsedatel;1
Ona_2;Undirected;VtorojMistik;1
Arlekin;Undirected;Ona_1;1
Kolombina;Undirected;Predsedatel;1
Ona_3;Undirected;PervyjMistik;1
Arlekin;Undirected;Kolombina;1
Avtor;Undirected;Hor;1
Ona_2;Undirected;Pajats;1
On_3;Undirected;Ona_3;1
Avtor;Undirected;VtorojMistik;1
Ona_2;Undirected;PervyjMistik;1
Avtor;Undirected;On_3;1
