Source;Type;Target;Weight
ChinovnikRazgovorchivogoSvojstva;Undirected;Muzhchinavofrake;1
GospodinOtritsatelnogoSvojstva;Undirected;Ofitser;1
NeznakomyjSosed;Undirected;RaznyeGolosa;1
GospodinDobrodushnogoSvojstva;Undirected;PervyjOfitser;1
Chinovniksrednihlet;Undirected;GospodinVShineli;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;№;1
KnjazN;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GospodinP;Undirected;GospodinV;1
GospodinHladnokrovnogoSvojstva;Undirected;OdinIzGospod;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;PervyjOfitser;1
GolosVOdnomkontseTolpy;Undirected;Literator;1
ProstoVral;Undirected;VtorojCommeIlFaut;1
SvetskajaDama;Undirected;SvetskijChelovekSchegolevatoodetyj;1
Ofitser;Undirected;PervajaDama;1
OdinIzGospod;Undirected;Tretij;1
Neznakomets;Undirected;OdinChinovnik;1
AvtorPesy;Undirected;PervajaBekesha;1
MolodenkijChinovnik;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodinHladnokrovnogoSvojstva;1
Avtor;Undirected;TretijGospodin;1
MuzhPervojDamy;Undirected;Pervyj;1
Muzh;Undirected;NeizvestnyjGolos;1
ChinovnikRazgovorchivogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
Drugoj;Undirected;PervajaDama;1
GospodinVShineli;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinSDrugojStoronyGruppy;1
GospodinB;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
GospodinV;Undirected;OdinChinovnik;1
Literator;Undirected;TretijGospodin;1
GospodinSDrugojStoronyGruppy;Undirected;Tretij;1
ProstoVral;Undirected;RaznyeGolosa;1
GospodinBezzabotnyjNaschetliteratury;Undirected;OdinIzGospod;1
GospodinA;Undirected;SvetskajaDama;1
GospodinA;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
GolosVNarode;Undirected;Kupets;1
ChinovnikRazgovorchivogoSvojstva;Undirected;MuzhPervojDamy;1
GolosVNarode;Undirected;MolodenkijChinovnik;1
GospodinSDrugojStoronyGruppy;Undirected;MuzhPervojDamy;1
GospodinHladnokrovnyj;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosVOdnomkontseTolpy;Undirected;GospodinDobrodushnyj;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;PervajaBekesha;1
Drugoj;Undirected;Pjatyj;1
OdinIzGospod;Undirected;VtorojGospodin;1
GospodaHoroshoOdetye;Undirected;Muzh;1
GospodaHoroshoOdetye;Undirected;Kupets;1
GospodinHladnokrovnyj;Undirected;GospodinV;1
GolosIzTolpy;Undirected;Odin;1
Drugoj;Undirected;PervyjOfitser;1
OdinIzNaroda;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinDobrodushnyj;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;OtstavshijChinovnik;1
AvtorPesy;Undirected;GolosVNarode;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;Pjatyj;1
Dvebekeshi;Undirected;SvetskijChelovekSchegolevatoodetyj;1
OdinIzGospod;Undirected;PervyjCommeIlFaut;1
NeznakomyjSosed;Undirected;№;1
MuzhVtorojDamy;Undirected;Pjatyj;1
GospodinN;Undirected;PervajaBekesha;1
GospodinDobrodushnogoSvojstva;Undirected;GospodinSDrugojStoronyGruppy;1
Dvebekeshi;Undirected;GospodinA;1
PervyjCommeIlFaut;Undirected;Statskij;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;Literator;1
Drugoj;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
KrasivyjiPlotnyjGospodin;Undirected;RaznyeGolosa;1
GospodinDobrodushnogoSvojstva;Undirected;Muzhchinavofrake;1
MolodenkijChinovnik;Undirected;Pervyj;1
GospodinpolozhitelnogoSvojstva;Undirected;Neznakomets;1
Muzhchinavofrake;Undirected;NeizvestnoKakojChelovek;1
Kupets;Undirected;Muzhchinavofrake;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;NeizvestnoKakojChelovek;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;GospodinpolozhitelnogoSvojstva;1
DrugojChinovnik;Undirected;MuzhPervojDamy;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;OtstavshijChinovnik;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;SvetskijChelovekSchegolevatoodetyj;1
GolosVNarode;Undirected;GospodinB;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;Muzh;1
GolosVNarode;Undirected;OdinIzNaroda;1
GospodinSDrugojStoronyGruppy;Undirected;SvetskajaDama;1
KnjazN;Undirected;Vtoroj;1
DrugojOfitser;Undirected;GospodinSVesom;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;Sinijarmjak;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;PervyjOfitser;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;Voennyj;1
OtstavshijChinovnik;Undirected;Tretij;1
MuzhchinaVMundire;Undirected;RaznyeGolosa;1
PervajaBekesha;Undirected;SvetskijChelovekSchegolevatoodetyj;1
DrugojOfitser;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
Voennyj;Undirected;№;1
GolosVDrugomKontse;Undirected;GospodinDobrodushnyj;1
GolosIzTolpy;Undirected;GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;1
DamaSrednegoSveta;Undirected;Neznakomets;1
EscheLiterator;Undirected;OdinChinovnik;1
ChinovnikVazhnojNaruzhnosti;Undirected;MolodenkijChinovnik;1
NeznakomyjSosed;Undirected;Ofitser;1
DamaSrednegoSveta;Undirected;Kupets;1
GospodinSDrugojStoronyGruppy;Undirected;KrasivyjiPlotnyjGospodin;1
GolosVOdnomkontseTolpy;Undirected;MolodajaDama;1
Neznakomets;Undirected;№;1
PervyjOfitser;Undirected;TozhesvetskijChelovekPoplotnee;1
PervajaDama;Undirected;Pervyj;1
GolosKuptsa;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GolosVOdnomkontseTolpy;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
Sinijarmjak;Undirected;№;1
Avtor;Undirected;GolosVOdnomkontseTolpy;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;TretijGospodin;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;Literator;1
GolosKuptsa;Undirected;SvetskijChelovekSchegolevatoodetyj;1
EscheLiterator;Undirected;GolosVNarode;1
NeznakomyjSosed;Undirected;VtorojGospodin;1
GospodinA;Undirected;ProstoVral;1
Odinizdvuhzritelej;Undirected;Sinijarmjak;1
GolosVDrugomKontse;Undirected;GospodinHladnokrovnogoSvojstva;1
Odin;Undirected;ProstoVral;1
DrugojOfitser;Undirected;Sinijarmjak;1
GospodinOtritsatelnogoSvojstva;Undirected;PervyjCommeIlFaut;1
GospodaHoroshoOdetye;Undirected;GospodinB;1
Dvebekeshi;Undirected;GospodinBezzabotnyjNaschetliteratury;1
GospodinN;Undirected;RaznyeGolosa;1
GospodinHladnokrovnyj;Undirected;NeizvestnyjGolos;1
GospodinHladnokrovnogoSvojstva;Undirected;Tretij;1
Dvebekeshi;Undirected;GospodinSVesom;1
Muzhchinavofrake;Undirected;Pjatyj;1
PervyjOfitser;Undirected;Tretij;1
DrugajaBekesha;Undirected;Pjatyj;1
GolosVOdnomkontseTolpy;Undirected;KnjazN;1
GospodinP;Undirected;PervajaBekesha;1
GospodinHladnokrovnogoSvojstva;Undirected;Neznakomets;1
GolosVOdnomkontseTolpy;Undirected;Pervyj;1
OtstavshijChinovnik;Undirected;SvetskajaDama;1
AvtorPesy;Undirected;Odinizdvuhzritelej;1
Literator;Undirected;OdinIzGospod;1
Dvebekeshi;Undirected;GolosDrugogoChinovnikaIzTolpy;1
GospodinSVesom;Undirected;MuzhchinaVMundire;1
Neznakomets;Undirected;Ofitser;1
Avtor;Undirected;Chetvertyj;1
Avtor;Undirected;OchenSkromnoOdetyjChelov;1
DrugojChinovnik;Undirected;OtstavshijChinovnik;1
Pervyj;Undirected;PervyjOfitser;1
TozhesvetskijChelovekPoplotnee;Undirected;№;1
MolodenkijChinovnik;Undirected;№;1
OdinIzGospod;Undirected;Pervyj;1
